timestamp_local,timestamp_utc,ghi_wm2,dni_wm2,dhi_wm2,temperature_c,relative_humidity_pct,cloud_cover_pct,wind_speed_ms,wind_direction_deg,precipitation_mm,pressure_hpa,source_rows,ghi_valid_minutes,dni_valid_minutes,dhi_valid_minutes,temperature_valid_minutes,humidity_valid_minutes,wind_valid_minutes,precipitation_valid_minutes,pressure_valid_minutes,data_filled_minutes,quality_status,quality_notes
2017-07-30T07:00:00+06:00,2017-07-30T01:00:00Z,330.703250,92.466138,287.014000,28.844538,95.939362,,1.966828,113.476976,0.000000,1003.270333,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-30T08:00:00+06:00,2017-07-30T02:00:00Z,372.588700,31.665426,348.128317,28.999673,95.209630,,2.598571,144.017620,0.000000,1003.672167,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-30T09:00:00+06:00,2017-07-30T03:00:00Z,415.188800,20.454528,392.466383,30.083337,91.200683,,1.991735,159.478141,0.000000,1003.844833,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-30T10:00:00+06:00,2017-07-30T04:00:00Z,421.824750,22.497660,393.099167,30.750333,86.400292,,2.225465,196.425489,0.000000,1003.599500,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-30T11:00:00+06:00,2017-07-30T05:00:00Z,387.032400,94.319867,287.804983,30.239147,89.913490,,2.213939,175.612554,0.900000,1002.962333,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-30T12:00:00+06:00,2017-07-30T06:00:00Z,118.868078,0.363229,115.292993,26.835398,99.582660,,3.971580,208.879120,6.200000,1002.404000,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-30T13:00:00+06:00,2017-07-30T07:00:00Z,164.789683,0.771576,158.568267,27.423493,97.977038,,1.469825,195.555336,0.200000,1001.816833,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-30T14:00:00+06:00,2017-07-30T08:00:00Z,272.114117,8.274947,260.647850,28.666797,92.966467,,1.276621,197.436336,0.000000,1000.888667,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-30T15:00:00+06:00,2017-07-30T09:00:00Z,359.718117,173.794322,252.424683,29.907888,87.881152,,1.495000,215.701688,0.000000,1000.228950,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-30T16:00:00+06:00,2017-07-30T10:00:00Z,357.621750,460.607870,150.503698,31.048937,81.200142,,1.938734,214.401017,0.000000,999.643433,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-30T17:00:00+06:00,2017-07-30T11:00:00Z,161.603772,341.057012,67.875937,30.631155,82.942927,,1.927250,194.534965,0.000000,999.524717,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-30T18:00:00+06:00,2017-07-30T12:00:00Z,12.531028,9.544840,10.422901,29.316112,89.869377,,1.517528,185.792550,0.000000,1000.017350,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-30T19:00:00+06:00,2017-07-30T13:00:00Z,0.000000,0.044594,0.000000,28.699660,94.028680,,1.356222,189.381953,0.000000,1000.885667,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-30T20:00:00+06:00,2017-07-30T14:00:00Z,0.000000,0.041355,0.000000,28.343130,96.756483,,1.109326,180.101770,0.000000,1001.594833,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-30T21:00:00+06:00,2017-07-30T15:00:00Z,0.000000,0.060289,0.000000,28.111368,99.594172,,0.675942,160.598491,0.000000,1002.308667,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-30T22:00:00+06:00,2017-07-30T16:00:00Z,0.004231,0.031141,0.004231,28.010982,100.000000,,1.158781,151.702965,0.000000,1002.697333,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-30T23:00:00+06:00,2017-07-30T17:00:00Z,0.000906,0.033134,0.000906,27.922040,100.000000,,0.807657,159.981038,0.000000,1002.515333,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-31T00:00:00+06:00,2017-07-30T18:00:00Z,0.000344,0.040110,0.000344,27.910823,100.000000,,1.617317,148.197557,0.000000,1001.911833,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-31T01:00:00+06:00,2017-07-30T19:00:00Z,0.000000,0.031888,0.000000,27.770122,98.168208,,1.778741,162.622870,0.000000,1001.450333,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-31T02:00:00+06:00,2017-07-30T20:00:00Z,0.000000,0.013951,0.000000,27.112297,98.759935,,0.953547,162.636040,0.000000,1001.198000,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-31T03:00:00+06:00,2017-07-30T21:00:00Z,0.000000,0.049826,0.000000,26.982993,97.747113,,0.719801,165.941222,0.000000,1001.174833,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-31T04:00:00+06:00,2017-07-30T22:00:00Z,0.013219,0.034131,0.013219,26.882213,99.618753,,1.074941,149.269709,0.000000,1001.149000,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-31T05:00:00+06:00,2017-07-30T23:00:00Z,9.441382,13.174847,7.798146,26.939438,99.286492,,0.983389,150.750246,0.000000,1001.643500,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-31T06:00:00+06:00,2017-07-31T00:00:00Z,100.691912,39.785854,90.393610,27.715042,96.579880,,1.785302,145.345078,0.000000,1002.147000,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-31T07:00:00+06:00,2017-07-31T01:00:00Z,267.533233,152.037349,196.457283,28.362962,95.673972,,2.470388,139.444297,0.000000,1002.851167,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-31T08:00:00+06:00,2017-07-31T02:00:00Z,527.973733,454.460363,228.154083,29.229650,91.811050,,2.830337,144.643476,0.000000,1003.535167,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-31T09:00:00+06:00,2017-07-31T03:00:00Z,692.953350,474.777506,313.294967,29.771582,92.127245,,3.184377,137.000193,0.000000,1003.400500,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-31T10:00:00+06:00,2017-07-31T04:00:00Z,931.899800,656.171662,340.714867,30.451510,88.071185,,3.316146,143.124464,0.000000,1003.255167,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-31T11:00:00+06:00,2017-07-31T05:00:00Z,772.945200,424.850873,277.951950,30.520335,85.924805,,2.553038,156.201614,0.000000,1002.794333,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-31T12:00:00+06:00,2017-07-31T06:00:00Z,968.545467,805.395933,196.943100,31.853700,78.917315,,2.420034,146.814897,0.000000,1001.867667,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-31T13:00:00+06:00,2017-07-31T07:00:00Z,798.860850,559.404667,287.811083,32.845913,73.720428,,2.343833,177.511140,0.000000,1001.050333,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-31T14:00:00+06:00,2017-07-31T08:00:00Z,446.304117,224.158981,262.256483,31.228890,84.492985,,2.597017,144.547158,0.000000,1000.247250,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-31T15:00:00+06:00,2017-07-31T09:00:00Z,548.087383,493.524111,232.048150,32.770928,76.263008,,1.834085,174.012545,0.000000,999.574033,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-31T16:00:00+06:00,2017-07-31T10:00:00Z,404.235317,610.057567,123.966800,32.681462,76.077017,,2.770058,201.111320,0.000000,999.329750,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-31T17:00:00+06:00,2017-07-31T11:00:00Z,200.068417,419.814917,88.731245,32.052328,75.655995,,2.727611,196.402347,0.000000,999.470033,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-31T18:00:00+06:00,2017-07-31T12:00:00Z,30.137493,36.388386,25.223269,30.691207,86.030302,,1.947553,193.669333,0.000000,999.818017,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-31T19:00:00+06:00,2017-07-31T13:00:00Z,0.002008,0.036871,0.002008,29.710490,91.148100,,2.186097,190.293575,0.000000,1000.605833,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-31T20:00:00+06:00,2017-07-31T14:00:00Z,0.000000,0.077230,0.000000,29.286172,94.103898,,2.425407,195.972623,0.000000,1001.654333,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-31T21:00:00+06:00,2017-07-31T15:00:00Z,0.008694,0.057050,0.008694,29.175515,95.720183,,2.146081,195.261129,0.000000,1002.442333,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-31T22:00:00+06:00,2017-07-31T16:00:00Z,0.000000,0.055556,0.000000,28.988532,97.537482,,1.309529,191.978085,0.000000,1002.580333,60,60,60,60,60,60,60,60,60,60,complete,
2017-07-31T23:00:00+06:00,2017-07-31T17:00:00Z,0.000000,0.065770,0.000000,28.877690,97.986808,,1.794162,197.634358,0.000000,1002.169000,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-01T00:00:00+06:00,2017-07-31T18:00:00Z,0.000000,0.078724,0.000000,28.763082,98.284547,,1.752949,196.285781,0.000000,1001.844000,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-01T01:00:00+06:00,2017-07-31T19:00:00Z,0.000000,0.039113,0.000000,28.564398,99.788840,,1.308232,187.361990,0.000000,1001.134667,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-01T02:00:00+06:00,2017-07-31T20:00:00Z,0.002264,0.025660,0.002264,28.094602,100.000000,,1.136287,136.708586,0.000000,1000.614167,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-01T03:00:00+06:00,2017-07-31T21:00:00Z,0.000000,0.051869,0.000000,27.777700,100.000000,,0.997114,153.227496,0.000000,1000.644500,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-01T04:00:00+06:00,2017-07-31T22:00:00Z,0.000000,0.050324,0.000000,27.867887,100.000000,,1.035195,147.194798,0.000000,1001.017833,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-01T05:00:00+06:00,2017-07-31T23:00:00Z,5.572368,0.056552,5.465545,27.931000,100.000000,,0.886049,153.565377,0.000000,1001.352667,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-01T06:00:00+06:00,2017-08-01T00:00:00Z,119.095852,96.960737,90.100192,28.468438,99.433907,,0.978036,156.798102,0.000000,1001.818000,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-01T07:00:00+06:00,2017-08-01T01:00:00Z,204.843055,58.185112,173.190380,28.895777,97.339613,,2.025757,135.663315,0.000000,1002.295167,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-01T08:00:00+06:00,2017-08-01T02:00:00Z,592.829200,406.542501,326.638017,29.521490,92.129628,,3.080319,140.188052,0.000000,1002.883833,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-01T09:00:00+06:00,2017-08-01T03:00:00Z,769.199350,486.689209,380.519550,30.391297,87.542087,,2.702405,143.375194,0.000000,1003.004667,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-01T10:00:00+06:00,2017-08-01T04:00:00Z,731.923800,313.868170,440.158000,30.236655,87.534350,,3.628442,143.405058,0.000000,1002.895667,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-01T11:00:00+06:00,2017-08-01T05:00:00Z,907.412333,516.459317,401.076267,30.557135,87.396788,,3.033450,153.361797,0.000000,1002.473500,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-01T12:00:00+06:00,2017-08-01T06:00:00Z,844.549417,336.405519,506.085767,31.174230,85.703573,,2.703085,155.097540,0.000000,1001.751000,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-01T13:00:00+06:00,2017-08-01T07:00:00Z,678.637917,247.172199,444.758333,31.597677,83.933210,,2.360496,155.412479,0.000000,1000.847167,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-01T14:00:00+06:00,2017-08-01T08:00:00Z,613.234817,313.782300,356.127217,31.740242,84.684413,,2.286847,147.932083,0.000000,1000.179433,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-01T15:00:00+06:00,2017-08-01T09:00:00Z,525.102783,383.672346,279.222750,32.825845,76.742460,,2.109677,176.345490,0.000000,999.711550,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-01T16:00:00+06:00,2017-08-01T10:00:00Z,355.319633,408.556862,166.337433,32.490643,77.450413,,2.034482,168.072180,0.000000,999.511067,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-01T17:00:00+06:00,2017-08-01T11:00:00Z,119.994798,144.352748,79.558195,31.542153,81.672022,,2.131353,182.207728,0.000000,999.673667,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-01T18:00:00+06:00,2017-08-01T12:00:00Z,9.611640,3.713995,8.883048,30.397363,87.940133,,1.841955,175.594701,0.000000,1000.020150,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-01T19:00:00+06:00,2017-08-01T13:00:00Z,0.000000,0.078226,0.000000,29.581407,96.148358,,1.926331,165.570606,0.000000,1000.917167,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-01T20:00:00+06:00,2017-08-01T14:00:00Z,0.000250,0.058047,0.000250,29.159880,97.918802,,2.051543,154.818304,0.000000,1001.804833,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-01T21:00:00+06:00,2017-08-01T15:00:00Z,0.447647,0.034380,0.432072,29.030382,99.874198,,1.780720,165.214829,1.800000,1002.460167,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-01T22:00:00+06:00,2017-08-01T16:00:00Z,0.192878,0.043597,0.131103,28.499938,100.000000,,1.732799,183.293027,0.000000,1002.572833,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-01T23:00:00+06:00,2017-08-01T17:00:00Z,0.071153,0.032138,0.052767,27.952215,99.986990,,1.891175,173.267896,0.000000,1002.500167,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-02T00:00:00+06:00,2017-08-01T18:00:00Z,0.010940,0.040891,0.010940,27.778972,99.627888,,1.675906,152.541387,0.000000,1001.975500,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-02T01:00:00+06:00,2017-08-01T19:00:00Z,0.003983,0.023418,0.003983,27.737933,99.986743,,1.792057,141.583309,0.000000,1001.509333,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-02T02:00:00+06:00,2017-08-01T20:00:00Z,0.006386,0.031141,0.005019,27.647200,100.000000,,1.757236,134.032805,0.100000,1001.015500,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-02T03:00:00+06:00,2017-08-01T21:00:00Z,0.069861,0.024165,0.069525,27.434488,99.512147,,1.567308,136.821904,0.000000,1000.543500,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-02T04:00:00+06:00,2017-08-01T22:00:00Z,0.023692,0.036850,0.022817,27.240450,98.169047,,2.069970,139.095994,0.000000,1000.687500,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-02T05:00:00+06:00,2017-08-01T23:00:00Z,5.986826,0.271014,5.827453,27.348315,99.279453,,2.143404,133.435090,0.000000,1000.956167,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-02T06:00:00+06:00,2017-08-02T00:00:00Z,73.004653,7.409670,70.544623,27.374915,99.852013,,1.657197,116.859020,0.000000,1001.319333,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-02T07:00:00+06:00,2017-08-02T01:00:00Z,273.105917,67.790474,236.339150,28.155707,97.322092,,1.830699,146.185389,0.000000,1001.541667,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-02T08:00:00+06:00,2017-08-02T02:00:00Z,414.279333,96.090049,347.780900,29.298282,91.393418,,2.409597,144.149789,0.000000,1001.803667,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-02T09:00:00+06:00,2017-08-02T03:00:00Z,653.501050,226.110406,469.577567,30.085758,91.235663,,3.194417,142.912046,0.000000,1001.983667,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-02T10:00:00+06:00,2017-08-02T04:00:00Z,810.558933,266.492834,557.830200,30.438455,90.005205,,4.069020,142.239602,0.000000,1001.951667,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-02T11:00:00+06:00,2017-08-02T05:00:00Z,531.091033,158.428305,371.188000,30.334930,89.919407,,4.336865,143.782888,0.000000,1001.225667,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-02T12:00:00+06:00,2017-08-02T06:00:00Z,421.809417,60.981810,351.643817,30.486673,90.710523,,3.610388,144.278213,0.000000,1000.290967,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-02T13:00:00+06:00,2017-08-02T07:00:00Z,490.840450,95.434188,393.856700,31.566975,83.283362,,2.480236,175.228936,0.000000,999.568800,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-02T14:00:00+06:00,2017-08-02T08:00:00Z,745.013117,504.867154,341.179650,32.668818,76.046072,,3.125301,189.967936,0.000000,998.725733,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-02T15:00:00+06:00,2017-08-02T09:00:00Z,387.623617,168.921961,275.179433,32.169775,77.997923,,3.924854,197.229643,0.000000,998.273750,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-02T16:00:00+06:00,2017-08-02T10:00:00Z,140.563283,6.344794,136.458782,31.018167,84.945305,,3.673924,198.053239,0.000000,998.086683,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-02T17:00:00+06:00,2017-08-02T11:00:00Z,81.200882,37.079119,70.044300,30.570333,85.606973,,3.147563,203.111744,0.000000,998.093100,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-02T18:00:00+06:00,2017-08-02T12:00:00Z,7.767393,0.063528,7.691900,29.959440,89.025145,,1.282523,178.684987,0.000000,998.359333,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-02T19:00:00+06:00,2017-08-02T13:00:00Z,0.006783,0.070254,0.006783,29.308382,94.700612,,1.341910,167.008506,0.000000,999.098683,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-02T20:00:00+06:00,2017-08-02T14:00:00Z,0.016931,0.037369,0.016931,28.994937,97.332920,,1.699414,162.258905,0.000000,1000.236967,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-02T21:00:00+06:00,2017-08-02T15:00:00Z,0.000000,0.083707,0.000000,28.813048,99.647890,,1.233848,154.564092,0.000000,1001.001667,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-02T22:00:00+06:00,2017-08-02T16:00:00Z,0.027986,0.054559,0.027986,28.875340,99.135042,,2.204143,149.494921,0.000000,1000.796000,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-02T23:00:00+06:00,2017-08-02T17:00:00Z,0.005861,0.023418,0.005861,28.828100,98.127080,,2.315978,142.525639,0.000000,1000.468167,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-03T00:00:00+06:00,2017-08-02T18:00:00Z,0.023019,0.047858,0.023019,28.528933,98.513370,,2.487558,141.297520,0.000000,999.939367,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-03T01:00:00+06:00,2017-08-02T19:00:00Z,0.020561,0.024415,0.016306,27.607607,99.855623,,1.963641,110.586149,0.000000,999.044450,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-03T02:00:00+06:00,2017-08-02T20:00:00Z,0.045447,0.032636,0.029367,27.295547,99.522940,,1.444643,121.760715,0.000000,998.253883,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-03T03:00:00+06:00,2017-08-02T21:00:00Z,0.014439,0.046853,0.012439,27.032520,100.000000,,1.474117,115.379570,0.000000,998.495617,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-03T04:00:00+06:00,2017-08-02T22:00:00Z,0.022278,0.045059,0.019686,26.910622,99.923412,,1.536525,106.913938,0.000000,998.453450,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-03T05:00:00+06:00,2017-08-02T23:00:00Z,10.602446,0.107374,10.530939,27.399967,99.616380,,1.415090,142.277348,0.000000,998.914900,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-03T06:00:00+06:00,2017-08-03T00:00:00Z,111.200185,19.000552,105.052342,28.319972,97.837755,,2.720474,140.297151,0.000000,998.819800,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-03T07:00:00+06:00,2017-08-03T01:00:00Z,160.231683,18.434988,150.671367,28.676897,95.313768,,2.218445,145.002206,0.000000,998.694850,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-03T08:00:00+06:00,2017-08-03T02:00:00Z,478.384933,294.202550,282.284300,29.754915,88.975833,,1.850294,144.144377,0.000000,999.430967,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-03T09:00:00+06:00,2017-08-03T03:00:00Z,698.341967,413.139017,366.149783,30.280153,88.554150,,2.568458,142.306166,0.000000,999.481317,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-03T10:00:00+06:00,2017-08-03T04:00:00Z,860.009817,601.830600,313.425433,30.803295,85.895385,,2.612495,136.630354,0.000000,998.962683,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-03T11:00:00+06:00,2017-08-03T05:00:00Z,938.415250,690.686700,276.376850,31.205297,82.677670,,3.312904,142.168940,0.000000,998.269883,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-03T12:00:00+06:00,2017-08-03T06:00:00Z,946.359533,672.144917,299.680783,32.058150,77.272192,,3.105607,145.195905,0.000000,997.453450,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-03T13:00:00+06:00,2017-08-03T07:00:00Z,877.739367,632.184210,303.104417,33.034973,74.805028,,2.356338,155.886594,0.000000,996.373133,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-03T14:00:00+06:00,2017-08-03T08:00:00Z,695.472883,428.705678,347.716817,33.458762,72.121233,,2.396056,155.064374,0.000000,995.388550,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-03T15:00:00+06:00,2017-08-03T09:00:00Z,446.123100,324.102518,239.821283,33.263325,70.869598,,2.171016,177.785470,0.000000,994.935500,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-03T16:00:00+06:00,2017-08-03T10:00:00Z,338.692667,297.857589,198.611533,32.615268,75.714268,,3.593983,199.238999,0.000000,994.812383,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-03T17:00:00+06:00,2017-08-03T11:00:00Z,151.059198,144.543557,111.057452,31.797058,79.387452,,2.912736,199.578072,0.000000,995.072167,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-03T18:00:00+06:00,2017-08-03T12:00:00Z,13.991380,3.018684,13.416134,30.782473,84.706710,,2.567099,194.787631,0.000000,995.923367,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-03T19:00:00+06:00,2017-08-03T13:00:00Z,0.000000,0.077479,0.000000,29.931662,88.588270,,1.775333,183.360701,0.000000,996.593550,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-03T20:00:00+06:00,2017-08-03T14:00:00Z,0.000000,0.068261,0.000000,29.715352,92.703478,,1.111758,168.376467,0.000000,997.403983,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-03T21:00:00+06:00,2017-08-03T15:00:00Z,0.000000,0.093174,0.000000,29.658113,94.482180,,0.944718,176.773428,0.000000,997.965617,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-03T22:00:00+06:00,2017-08-03T16:00:00Z,0.000000,0.061036,0.000000,29.442892,96.600658,,0.801709,160.378119,0.000000,998.257283,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-03T23:00:00+06:00,2017-08-03T17:00:00Z,0.101639,0.049327,0.101639,29.084408,97.293088,,1.748289,144.815037,0.000000,997.550450,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-04T00:00:00+06:00,2017-08-03T18:00:00Z,0.018969,0.067015,0.018867,28.618503,95.734330,,2.998148,141.624403,0.000000,997.156117,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-04T01:00:00+06:00,2017-08-03T19:00:00Z,0.000869,0.050075,0.000869,28.376457,98.223553,,1.960979,143.744210,0.000000,996.641217,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-04T02:00:00+06:00,2017-08-03T20:00:00Z,0.011272,0.040115,0.011272,27.831553,99.630567,,2.186867,125.085115,0.000000,995.972433,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-04T03:00:00+06:00,2017-08-03T21:00:00Z,0.019467,0.055805,0.017839,27.789232,99.765533,,1.690858,106.974380,0.000000,995.875100,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-04T04:00:00+06:00,2017-08-03T22:00:00Z,0.006119,0.066231,0.004572,27.466273,100.000000,,1.633085,79.153507,0.000000,996.100733,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-04T05:00:00+06:00,2017-08-03T23:00:00Z,5.260822,0.049720,5.188081,27.257575,99.993307,,1.647510,11.068828,0.000000,996.590267,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-04T06:00:00+06:00,2017-08-04T00:00:00Z,168.636813,211.567967,109.412040,28.205437,95.371505,,1.599984,66.679959,0.000000,996.895400,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-04T07:00:00+06:00,2017-08-04T01:00:00Z,378.115800,464.966010,162.934383,29.696273,87.041878,,1.923398,123.584241,0.000000,997.522700,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-04T08:00:00+06:00,2017-08-04T02:00:00Z,601.063067,737.803917,129.336417,30.429423,81.190517,,2.348925,144.692305,0.000000,997.770300,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-04T09:00:00+06:00,2017-08-04T03:00:00Z,781.505300,800.661050,149.862933,30.959525,79.361188,,2.466366,148.455896,0.000000,997.734183,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-04T10:00:00+06:00,2017-08-04T04:00:00Z,774.487517,566.604155,258.006317,31.542005,76.929670,,2.619774,154.549133,0.000000,997.612350,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-04T11:00:00+06:00,2017-08-04T05:00:00Z,973.672367,842.317667,169.840967,32.098057,74.860142,,2.707387,152.656934,0.000000,997.165117,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-04T12:00:00+06:00,2017-08-04T06:00:00Z,928.171383,646.326178,305.392417,33.175357,70.718250,,2.275669,166.597423,0.000000,996.840050,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-04T13:00:00+06:00,2017-08-04T07:00:00Z,820.345267,610.929945,264.647267,33.767915,70.062073,,2.338961,175.018118,0.000000,996.102617,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-04T14:00:00+06:00,2017-08-04T08:00:00Z,729.490317,616.753838,234.439783,34.137487,69.913720,,2.264236,180.810891,0.000000,994.994983,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-04T15:00:00+06:00,2017-08-04T09:00:00Z,545.899883,507.998010,216.384633,33.376680,72.825387,,2.265230,165.000228,0.000000,994.126617,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-04T16:00:00+06:00,2017-08-04T10:00:00Z,292.512333,198.710505,197.870467,32.591543,76.177118,,2.557021,186.215961,0.000000,994.206183,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-04T17:00:00+06:00,2017-08-04T11:00:00Z,84.138452,7.906824,80.255412,31.350508,80.562658,,1.780684,177.191835,0.000000,994.274883,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-04T18:00:00+06:00,2017-08-04T12:00:00Z,6.659853,2.306677,6.351882,30.546840,84.560210,,1.484597,175.155074,0.000000,994.570333,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-04T19:00:00+06:00,2017-08-04T13:00:00Z,0.000000,0.103139,0.000000,29.927320,87.582963,,1.600233,190.020430,0.000000,995.492183,60,60,60,60,60,60,60,60,60,60,complete,
2017-08-04T20:00:00+06:00,2017-08-04T14:00:00Z,0.035789,0.076233,0.035789,29.671047,90.880085,,1.672195,162.835083,0.000000,996.438500,60,60,60,60,60,60,60,60,60,60,complete,
